name,symbol,logo,historicalFile,url
Echoin,EC,EC.png,EC.csv,/currencies/echoin/
Polaris Share,POLA,POLA.png,POLA.csv,/currencies/polaris-share/
ExchangeCoin,EXCC,EXCC.png,EXCC.csv,/currencies/exchange-coin/
Dot Finance,PINK,PINK.png,PINK.csv,/currencies/dot-finance/
Forest Knight,KNIGHT,KNIGHT.png,KNIGHT.csv,/currencies/forest-knight/
Baby Shiba Inu,BABYSHIBAINU,BABYSHIBAINU.png,BABYSHIBAINU.csv,/currencies/baby-shiba-inu/
ShibaPup,SHIBAPUP,SHIBAPUP.png,SHIBAPUP.csv,/currencies/shibapup/
Flourishing ,AI,AI.png,AI.csv,/currencies/flourishing-ai/
Step Hero Soul,STEP,STEP.png,STEP.csv,/currencies/step-hero-step/
Teddy Cash,TEDDY,TEDDY.png,TEDDY.csv,/currencies/teddy-cash/
Relay Token,RELAY,RELAY.png,RELAY.csv,/currencies/relay-token/
Doxxed,DOX,DOX.png,DOX.csv,/currencies/doxxed/
wanUSDT,WANUSDT,WANUSDT.png,WANUSDT.csv,/currencies/wanusdt/
SupremeX,SXC,SXC.png,SXC.csv,/currencies/supremex/
.Finance,BT,BT.png,BT.csv,/currencies/bt-finance/
,YFIUP,YFIUP.png,YFIUP.csv,/currencies/yfiup/
Funder One Capital,FUNDX,FUNDX.png,FUNDX.csv,/currencies/funder-one-capital/
Red Floki,REDFLOKI,REDFLOKI.png,REDFLOKI.csv,/currencies/red-floki/
ViteX Coin,VX,VX.png,VX.csv,/currencies/vitex-coin/
Rhythm,RHYTHM,RHYTHM.png,RHYTHM.csv,/currencies/rhythm/
BOY X HIGHSPEED,BXH,BXH.png,BXH.csv,/currencies/boy-x-highspeed/
B.Protocol,BPRO,BPRO.png,BPRO.csv,/currencies/b-protocol/
Gods and Legends,GNLR,GNLR.png,GNLR.csv,/currencies/gods-and-legends/
DefiDollar DAO,DFD,DFD.png,DFD.csv,/currencies/defidollar-dao/
CardSwap,CSWAP,CSWAP.png,CSWAP.csv,/currencies/cardswap/
Parrot Protocol,PRT,PRT.png,PRT.csv,/currencies/parrot-protocol/
Anypad,APAD,APAD.png,APAD.csv,/currencies/anypad/
3x Long EOS Token,EOSBULL,EOSBULL.png,EOSBULL.csv,/currencies/3x-long-eos-token/
3X Long Algorand Token,ALGOBULL,ALGOBULL.png,ALGOBULL.csv,/currencies/3x-long-algorand-token/
Baby Floki (BSC),BABYFLOKI,BABYFLOKI.png,BABYFLOKI.csv,/currencies/baby-floki/
AquaGoat.Finance,AQUAGOAT,AQUAGOAT.png,AQUAGOAT.csv,/currencies/aquagoat-finance-new/
delta.theta,DLTA,DLTA.png,DLTA.csv,/currencies/delta-theta/
Nexus Crypto Services,$NEXUS,$NEXUS.png,$NEXUS.csv,/currencies/nexus-folio/
 FIGHT NIGHT,AMC,AMC.png,AMC.csv,/currencies/amc-fight-night/
Fibswap DEx,FIBO,FIBO.png,FIBO.csv,/currencies/fibswap-dex/
Flokinomics,FLOKIN,FLOKIN.png,FLOKIN.csv,/currencies/flokinomics/
Wrapped Moonriver,WMOVR,WMOVR.png,WMOVR.csv,/currencies/wrapped-moonriver/
Tenshi,TENSHI,TENSHI.png,TENSHI.csv,/currencies/tenshi-new/
SokuSwap,SOKU,SOKU.png,SOKU.csv,/currencies/sokuswap/
Marginswap,MFI,MFI.png,MFI.csv,/currencies/marginswap/
SpacePort Universe,SPU,SPU.png,SPU.csv,/currencies/spaceport-universe/
Equilibria,XEQ,XEQ.png,XEQ.csv,/currencies/equilibria/
.Network,TOAD,TOAD.png,TOAD.csv,/currencies/toad-network/
0x_nodes,BIOS,BIOS.png,BIOS.csv,/currencies/0x-nodes/
Holdex Finance,HOLDEX,HOLDEX.png,HOLDEX.csv,/currencies/holdex-finance/
Spooky Inu,SPOOK,SPOOK.png,SPOOK.csv,/currencies/spooky-inu/
Shrew,SHREW,SHREW.png,SHREW.csv,/currencies/shrew/
,ELONGATE,ELONGATE.png,ELONGATE.csv,/currencies/elongate/
Tardigrades Finance (BSC),TRDG,TRDG.png,TRDG.csv,/currencies/tardigrades-finance-bsc/
DxSale Network,SALE,SALE.png,SALE.csv,/currencies/dxsale-network/
IceSlush Finance,SLUSH,SLUSH.png,SLUSH.csv,/currencies/iceslush-finance/
HappyFans,HAPPY,HAPPY.png,HAPPY.csv,/currencies/happy-fans/
3X Long Altcoin Index Token,ALTBULL,ALTBULL.png,ALTBULL.csv,/currencies/3x-long-altcoin-index-token/
NearPad,PAD,PAD.png,PAD.csv,/currencies/nearpad/
blocsport.one,BLS,BLS.png,BLS.csv,/currencies/blocsport-one/
CREAM,PYE,PYE.png,PYE.csv,/currencies/creampye/
Daisy Launch Pad,DAISY,DAISY.png,DAISY.csv,/currencies/daisy-launch-pad/
Index Cooperative,INDEX,INDEX.png,INDEX.csv,/currencies/index-cooperative/
Graphene,GFN,GFN.png,GFN.csv,/currencies/graphene/
3X Long DeFi Index Token,DEFIBULL,DEFIBULL.png,DEFIBULL.csv,/currencies/3x-long-defi-index-token/
Mini Kishu,MINIKISHU,MINIKISHU.png,MINIKISHU.csv,/currencies/mini-kishu/
Pocoland,POCO,POCO.png,POCO.csv,/currencies/pocoland/
Kawakami Inu,KAWA,KAWA.png,KAWA.csv,/currencies/kawakami-inu/
Tether Gold,XAUT,XAUT.png,XAUT.csv,/currencies/tether-gold/
EpicHero 3D NFT,EPICHERO,EPICHERO.png,EPICHERO.csv,/currencies/epichero-3d-nft/
T Protocol,DNF,DNF.png,DNF.csv,/currencies/dnft-protocol/
Spain National Fan Token,SNFT,SNFT.png,SNFT.csv,/currencies/spain-national-fan-token/
Ainu Token,AINU,AINU.png,AINU.csv,/currencies/ainu-token/
Griffin Art,GART,GART.png,GART.csv,/currencies/griffin-art/
IFOSwap Token,H2O,H2O.png,H2O.csv,/currencies/ifoswap-token/
Grape Network,GRAPE,GRAPE.png,GRAPE.csv,/currencies/grape-network/
Banana.finance,BANANA,BANANA.png,BANANA.csv,/currencies/banana-finance/
Real Trump Token V2,RTTV2,RTTV2.png,RTTV2.csv,/currencies/real-trump-token-v2/
Allbridge,ABR,ABR.png,ABR.csv,/currencies/allbridge/
FOMO Chronicles Manga,OTAKU,OTAKU.png,OTAKU.csv,/currencies/fomo-chronicles/
Aidi Finance,AIDI,AIDI.png,AIDI.csv,/currencies/aidi-finance/
Beldex,BDX,BDX.png,BDX.csv,/currencies/beldex/
Billion,BILL,BILL.png,BILL.csv,/currencies/billion/
Coinbase tokenized stock FTX,COIN,COIN.png,COIN.csv,/currencies/coinbase-pre-ipo-tokenized-stock-ftx/
Interest Bearing Defi Pulse Index,BDPI,BDPI.png,BDPI.csv,/currencies/interest-bearing-dpi/
PolkaEx,PKEX,PKEX.png,PKEX.csv,/currencies/polkaex/
Tesla tokenized stock FTX,TSLA,TSLA.png,TSLA.csv,/currencies/tesla-tokenized-stock-ftx/
LavaSwap,LAVA,LAVA.png,LAVA.csv,/currencies/lavaswap/
ME Token,TAP,TAP.png,TAP.csv,/currencies/taptoken/
Lucky Lion,LUCKY,LUCKY.png,LUCKY.csv,/currencies/lucky-lion/
Wrapped DucatusX,WDUCX,WDUCX.png,WDUCX.csv,/currencies/wrapped-ducatusx/
Planet Sandbox,PSB,PSB.png,PSB.csv,/currencies/planet-sandbox/
StartFi,STFI,STFI.png,STFI.csv,/currencies/startfi/
BITICA DIGITAL CRYPTO CURRENCY,BDCC,BDCC.png,BDCC.csv,/currencies/bdcc-bitica-coin/
Youclout,YCT,YCT.png,YCT.csv,/currencies/youclout/
PrivacySwap,PRV,PRV.png,PRV.csv,/currencies/privacyswap/
Jejudoge,JEJUDOGE,JEJUDOGE.png,JEJUDOGE.csv,/currencies/jejudoge/
Steam Exchange,STEAMX,STEAMX.png,STEAMX.csv,/currencies/steam-exchange/
EverETH,EVERETH,EVERETH.png,EVERETH.csv,/currencies/evereth/
Yobit Token,YO,YO.png,YO.csv,/currencies/yobit-token/
SafeBull,SAFEBULL,SAFEBULL.png,SAFEBULL.csv,/currencies/safebull/
PRIVATEUM INITIATIVE,PVM,PVM.png,PVM.csv,/currencies/privateum-initiative/
Ryoshis Vision,RYOSHI,RYOSHI.png,RYOSHI.csv,/currencies/ryoshis-vision/
Stronghold Token,SHX,SHX.png,SHX.csv,/currencies/stronghold-token/
,LYFE,LYFE.png,LYFE.csv,/currencies/lyfe/
ine Finance,APW,APW.png,APW.csv,/currencies/apwine-finance/
Zoo Token,ZOOT,ZOOT.png,ZOOT.csv,/currencies/zoo-token/
Octopus Protocol,OPS,OPS.png,OPS.csv,/currencies/octopus-protocol/
Balkari,BKR,BKR.png,BKR.csv,/currencies/balkari/
SafeLaunch,SFEX,SFEX.png,SFEX.csv,/currencies/safelaunch/
gotEM,GOTEM,GOTEM.png,GOTEM.csv,/currencies/gotem/
Poodl Token,POODL,POODL.png,POODL.csv,/currencies/poodle/
3X Long TRX Token,TRXBULL,TRXBULL.png,TRXBULL.csv,/currencies/3x-long-trx-token/
 Finance,BNSD,BNSD.png,BNSD.csv,/currencies/bnsd-finance/
Magic Cake,MAGICCAKE,MAGICCAKE.png,MAGICCAKE.csv,/currencies/magic-cake/
BerrySwap,BERRY,BERRY.png,BERRY.csv,/currencies/berryswap/
sBTC,SBTC,SBTC.png,SBTC.csv,/currencies/sbtc/
CoFiX,COFI,COFI.png,COFI.csv,/currencies/cofix/
Genie Protocol,GNP,GNP.png,GNP.csv,/currencies/genie-protocol/
Nano Dogecoin,INDC,INDC.png,INDC.csv,/currencies/nano-dogecoin/
Dungeonswap,DND,DND.png,DND.csv,/currencies/dungeonswap/
Baby Cake,BABYCAKE,BABYCAKE.png,BABYCAKE.csv,/currencies/baby-cake/
Hyperchain X,HYPER,HYPER.png,HYPER.csv,/currencies/hyperchain-x/
Moby Dick,WOT,WOT.png,WOT.csv,/currencies/moby-dick/
DoraemonInu,DORAEMONINU,DORAEMONINU.png,DORAEMONINU.csv,/currencies/doraemoninu/
Zeppelin DAO,ZEP,ZEP.png,ZEP.csv,/currencies/zeppelin-dao/
Solum,SOLUM,SOLUM.png,SOLUM.csv,/currencies/solum/
Bitcoin Vault,BTCV,BTCV.png,BTCV.csv,/currencies/bitcoin-vault/
Xenon Play,XPLAY,XPLAY.png,XPLAY.csv,/currencies/xenon-play/
SIMBA Storage Token,SST,SST.png,SST.csv,/currencies/simba-storage-token/
Mello Token,MELLO,MELLO.png,MELLO.csv,/currencies/mello-token/
Global Utility Smart Digital Token,GUSDT,GUSDT.png,GUSDT.csv,/currencies/gusd-token/
Fortress Lending,FTS,FTS.png,FTS.csv,/currencies/fortress-lending/
Alibaba tokenized stock Bittrex,BABA,BABA.png,BABA.csv,/currencies/alibaba-tokenized-stock-bittrex/
,WELD,WELD.png,WELD.csv,/currencies/weld-money/
Adadex Tools,ADAT,ADAT.png,ADAT.csv,/currencies/adadex-tools/
,CNNS,CNNS.png,CNNS.csv,/currencies/cnns/
EverRise,RISE,RISE.png,RISE.csv,/currencies/everrise/
Polkaswap,PSWAP,PSWAP.png,PSWAP.csv,/currencies/polkaswap/
Unicly,UNIC,UNIC.png,UNIC.csv,/currencies/unicly/
CFX Quantum,CFXQ,CFXQ.png,CFXQ.csv,/currencies/cfx-quantum/
Ethereum Lightning,ETLT,ETLT.png,ETLT.csv,/currencies/ethereumlightning/
100xCoin,100X,100X.png,100X.csv,/currencies/100xcoin/
Footie Plus,FOOTIE,FOOTIE.png,FOOTIE.csv,/currencies/footie-plus/
TON Coin,TONCOIN,TONCOIN.png,TONCOIN.csv,/currencies/toncoin/
,YFIDOWN,YFIDOWN.png,YFIDOWN.csv,/currencies/yfidown/
Minimals,MMS,MMS.png,MMS.csv,/currencies/minimals/
BETFURY,BFG,BFG.png,BFG.csv,/currencies/betfury/
Blue Baikal,BBC,BBC.png,BBC.csv,/currencies/blue-baikal/
Surge Inu,SURGE,SURGE.png,SURGE.csv,/currencies/surge-inu/
Bogged Finance,BOG,BOG.png,BOG.csv,/currencies/bogged-finance/
Crypto Bay,PEARL,PEARL.png,PEARL.csv,/currencies/crypto-bay/
AutoCrypto,AU,AU.png,AU.csv,/currencies/autocrypto/
DeepSpace Token,DXO,DXO.png,DXO.csv,/currencies/deepspace-token/
Treecle,TRCL,TRCL.png,TRCL.csv,/currencies/treecle/
Aldrin,RIN,RIN.png,RIN.csv,/currencies/aldrin/
Staked Olympus,SOHM,SOHM.png,SOHM.csv,/currencies/staked-olympus/
JackPool.finance,JFI,JFI.png,JFI.csv,/currencies/jackpool-finance/
UCoin,UCOIN,UCOIN.png,UCOIN.csv,/currencies/u-coin/
Binance8,B8,B8.png,B8.csv,/currencies/binance8/
Million,MM,MM.png,MM.csv,/currencies/million/
Frenchie Network,FREN,FREN.png,FREN.csv,/currencies/frenchie-network/
Doren,DRE,DRE.png,DRE.csv,/currencies/doren/
Storage Area Network Anywhere,SANA,SANA.png,SANA.csv,/currencies/storage-area-network-anywhere/
tBTC,TBTC,TBTC.png,TBTC.csv,/currencies/tbtc/
3X Long Ethereum Classic Token,ETCBULL,ETCBULL.png,ETCBULL.csv,/currencies/3x-long-ethereum-classic-token/
Lung Protocol,L2P,L2P.png,L2P.csv,/currencies/lung-protocol/
Crypto Soccer,CSC,CSC.png,CSC.csv,/currencies/crypto-soccer/
MagicDOGE,MAGICDOGE,MAGICDOGE.png,MAGICDOGE.csv,/currencies/magicdoge/
Hypersign identity,HID,HID.png,HID.csv,/currencies/hypersign-identity/
BurnX 2.0,BURNX20,BURNX20.png,BURNX20.csv,/currencies/burnx20/
CAPITAL X CELL,CXC,CXC.png,CXC.csv,/currencies/capital-x-cell/
shakeSwap,Milk,Milk.png,Milk.csv,/currencies/milkshakeswap-finance/
Kodi,KODI,KODI.png,KODI.csv,/currencies/kodi/
The Doge NFT,DOG,DOG.png,DOG.csv,/currencies/the-doge-nft/
ACCESSLAUNCHER,ACX,ACX.png,ACX.csv,/currencies/accesslauncher/
BabyHarmony,BABYHARMONY,BABYHARMONY.png,BABYHARMONY.csv,/currencies/babyharmony/
CryptoBank,CBANK,CBANK.png,CBANK.csv,/currencies/cryptobank/
Meliora,MORA,MORA.png,MORA.csv,/currencies/meliora/
Carnomaly,CARR,CARR.png,CARR.csv,/currencies/carnomaly/
HOLE PROTOCOL,BLACK,BLACK.png,BLACK.csv,/currencies/blackhole-protocol/
Capital.Finance,CAP,CAP.png,CAP.csv,/currencies/capital-finance/
Swapz,SWAPZ,SWAPZ.png,SWAPZ.csv,/currencies/swapz/
Ms Moona Rewards,MOONA,MOONA.png,MOONA.csv,/currencies/ms-moona-rewards/
PolyDoge,POLYDOGE,POLYDOGE.png,POLYDOGE.csv,/currencies/polydoge/
DRIFE,DRF,DRF.png,DRF.csv,/currencies/drife/
Float Protocol: Float,FLOAT,FLOAT.png,FLOAT.csv,/currencies/float-protocol-float/
Value Network,VNTW,VNTW.png,VNTW.csv,/currencies/value-network/
Chopper Inu,CHOPPER,CHOPPER.png,CHOPPER.csv,/currencies/chopper-inu/
KSM Starter,KST,KST.png,KST.csv,/currencies/ksm-starter/
Kaiken Inu,KAIECO,KAIECO.png,KAIECO.csv,/currencies/kaiken-inu/
HeroVerse,HER,HER.png,HER.csv,/currencies/heroverse/
E-coin Finance,ECOIN,ECOIN.png,ECOIN.csv,/currencies/e-coin-finance/
Energy Ledger,ELX,ELX.png,ELX.csv,/currencies/energy-ledger/
Metis,MTS,MTS.png,MTS.csv,/currencies/metis/
UniversalEnergyChain,UENC,UENC.png,UENC.csv,/currencies/universalenergychain/
Cryptokek,KEK,KEK.png,KEK.csv,/currencies/cryptokek/
NASDEX,NSDX,NSDX.png,NSDX.csv,/currencies/nasdex/
Inferno Pay,IFO,IFO.png,IFO.csv,/currencies/inferno-pay/
Boo Finance,BOOFI,BOOFI.png,BOOFI.csv,/currencies/boo-finance/
Parallel,PAR,PAR.png,PAR.csv,/currencies/parallel/
PlanetWatch,PLANETS,PLANETS.png,PLANETS.csv,/currencies/planetwatch/
Modex,MODEX,MODEX.png,MODEX.csv,/currencies/modex/
Falcon Swaps,FLNS,FLNS.png,FLNS.csv,/currencies/falcon-swaps/
DaddyUSDT,DADDYUSDT,DADDYUSDT.png,DADDYUSDT.csv,/currencies/daddyusdt/
ELONS RABBIT,ERABBIT,ERABBIT.png,ERABBIT.csv,/currencies/elonsrabbit/
BitBook,BBT,BBT.png,BBT.csv,/currencies/bitbook/
Bitcoin Asia,BTCA,BTCA.png,BTCA.csv,/currencies/bitcoin-asia/
Torum,XTM,XTM.png,XTM.csv,/currencies/torum/
Crypto Island,CISLA,CISLA.png,CISLA.csv,/currencies/crypto-island/
Pitbull,PIT,PIT.png,PIT.csv,/currencies/pitbull/
TacoCat Token,TCT,TCT.png,TCT.csv,/currencies/tacocat-token/
QiSwap,QI,QI.png,QI.csv,/currencies/qiswap/
,BULLS,BULLS.png,BULLS.csv,/currencies/bulls/
Lux Bio Cell,LBXC,LBXC.png,LBXC.csv,/currencies/lux-bio-cell/
Sukhavati Network,SKT,SKT.png,SKT.csv,/currencies/sukhavati-network/
The Luxury Coin,TLB,TLB.png,TLB.csv,/currencies/the-luxury-coin/
GranX Chain,GRANX,GRANX.png,GRANX.csv,/currencies/cranx-chain/
Cure Token,CURE,CURE.png,CURE.csv,/currencies/cure-token/
DeFido,DEFIDO,DEFIDO.png,DEFIDO.csv,/currencies/defido/
VIRVIA ONLINE SHOPPING,VDV,VDV.png,VDV.csv,/currencies/virvia-online-shopping/
Bulldogswap,BUDG,BUDG.png,BUDG.csv,/currencies/bulldogswap/
Hungarian Vizsla Inu,HVI,HVI.png,HVI.csv,/currencies/hungarian-vizsla-inu/
FlyPaper,STICKY,STICKY.png,STICKY.csv,/currencies/flypaper/
SnowCrash Token,NORA,NORA.png,NORA.csv,/currencies/snowcrash-token/
Compound Uni,CUNI,CUNI.png,CUNI.csv,/currencies/compound-uniswap/
Ballswap,BSP,BSP.png,BSP.csv,/currencies/ballswap/
Giftedhands,GHD,GHD.png,GHD.csv,/currencies/giftedhands/
,AOS,AOS.png,AOS.csv,/currencies/aos/
Yuan Chain Coin,YCC,YCC.png,YCC.csv,/currencies/yuan-chain-coin/
COIN,MMA,MMA.png,MMA.csv,/currencies/mmacoin/
Rhinos Finance,RHO,RHO.png,RHO.csv,/currencies/rhinos-finance/
DogeCola,DOGECOLA,DOGECOLA.png,DOGECOLA.csv,/currencies/dogecola/
TrustBase,TBE,TBE.png,TBE.csv,/currencies/trustbase/
Corgiswap,CORIS,CORIS.png,CORIS.csv,/currencies/corgiswap/
Coin To Fish,CTFT,CTFT.png,CTFT.csv,/currencies/coin-to-fish/
Yieldly,YLDY,YLDY.png,YLDY.csv,/currencies/yieldly/
 Token,ORE,ORE.png,ORE.csv,/currencies/ore-token/
Fisco Coin,FSCC,FSCC.png,FSCC.csv,/currencies/fisco/
ESWAP.TUBE,TUBE2,TUBE2.png,TUBE2.csv,/currencies/tube2/
Epanus,EPS,EPS.png,EPS.csv,/currencies/epanus/
Boss Token,BOSS,BOSS.png,BOSS.csv,/currencies/boss-token/
Paralink Network,PARA,PARA.png,PARA.csv,/currencies/paralink-network/
Vow,VOW,VOW.png,VOW.csv,/currencies/vow/
KingDeFi,KRW,KRW.png,KRW.csv,/currencies/kingdefi/
MoonLift Protocol,MLTPX,MLTPX.png,MLTPX.csv,/currencies/moonlift-protocol/
Madagascar,$TIME,$TIME.png,$TIME.csv,/currencies/madagascar/
Promodio,PMD,PMD.png,PMD.csv,/currencies/promodio/
Compound Basic Attention Token,CBAT,CBAT.png,CBAT.csv,/currencies/compound-basic-attention-token/
CryptoLion,CLION,CLION.png,CLION.csv,/currencies/cryptolion/
Artery Network,ARTR,ARTR.png,ARTR.csv,/currencies/artery-network/
Yup,YUP,YUP.png,YUP.csv,/currencies/yup-token/
Electric Cash,ELCASH,ELCASH.png,ELCASH.csv,/currencies/electric-cash/
CoinSwap Space,CSS,CSS.png,CSS.csv,/currencies/coinswap-space/
Rake Finance,RAK,RAK.png,RAK.csv,/currencies/rake-finance/
Aegis Launchpad,AGSPAD,AGSPAD.png,AGSPAD.csv,/currencies/aegis-launchpad/
Solster Finance,STR,STR.png,STR.csv,/currencies/solster-finance/
EnterDAO,ENTR,ENTR.png,ENTR.csv,/currencies/enterdao/
Satozhi,SATOZ,SATOZ.png,SATOZ.csv,/currencies/satozhi/
NFTrade,NFTD,NFTD.png,NFTD.csv,/currencies/nftrade/
Demeter,DUSD,DUSD.png,DUSD.csv,/currencies/demeter-usd/
,GYSR,GYSR.png,GYSR.csv,/currencies/gysr/
Loud Market,LOUD,LOUD.png,LOUD.csv,/currencies/loud-market/
Deku Inu,DEKU,DEKU.png,DEKU.csv,/currencies/deku-inu/
The Sun Rises,SUNRISE,SUNRISE.png,SUNRISE.csv,/currencies/the-sun-rises/
Yearn Classic Finance,EARN,EARN.png,EARN.csv,/currencies/yearn-classic-finance/
GameNFT,GNFT,GNFT.png,GNFT.csv,/currencies/gamenft/
VKENAF,VKNF,VKNF.png,VKNF.csv,/currencies/vkenaf/
EthereumMax,EMAX,EMAX.png,EMAX.csv,/currencies/ethereummax/
Smile Coin,SMILE,SMILE.png,SMILE.csv,/currencies/smile-coin/
Privapp Network,bPRIVA,bPRIVA.png,bPRIVA.csv,/currencies/privapp-network/
Eutaria,EUT,EUT.png,EUT.csv,/currencies/eutaria/
dFuture,DFT,DFT.png,DFT.csv,/currencies/dfuture/
Minifootball,MINIFOOTBALL,MINIFOOTBALL.png,MINIFOOTBALL.csv,/currencies/minifootball/
Safe Earn,SAFEARN,SAFEARN.png,SAFEARN.csv,/currencies/safe-earn/
Celo Euro,CEUR,CEUR.png,CEUR.csv,/currencies/celo-euro/
Impermax,IMX,IMX.png,IMX.csv,/currencies/impermax/
DailySwap Token,DAILYS,DAILYS.png,DAILYS.csv,/currencies/dailyswap-token/
Quantfury Token,QTF,QTF.png,QTF.csv,/currencies/quantfury-token/
Connect Financial,CNFI,CNFI.png,CNFI.csv,/currencies/connect-financial/
,WFAIR,WFAIR.png,WFAIR.csv,/currencies/wallfair/
TrGold,TRGO,TRGO.png,TRGO.csv,/currencies/trgold/
Sunflower Finance,SFO,SFO.png,SFO.csv,/currencies/sunflower-finance/
LITTLE RABBIT,LTRBT,LTRBT.png,LTRBT.csv,/currencies/little-rabbit/
The Luxury,TLX,TLX.png,TLX.csv,/currencies/the-luxury/
Arena Token,ARENA,ARENA.png,ARENA.csv,/currencies/arena-token/
Block Ape Scissors,BAS,BAS.png,BAS.csv,/currencies/block-ape-scissors/
Uniris,UCO,UCO.png,UCO.csv,/currencies/uniris/
PolyBeta Finance,BETA,BETA.png,BETA.csv,/currencies/polybeta-finance/
MeetPle,MPT,MPT.png,MPT.csv,/currencies/meetple/
AMPnet Asset Platform and Exchange,AAPX,AAPX.png,AAPX.csv,/currencies/ampnet-asset-platform-and-exchange/
Megatech,MGT,MGT.png,MGT.csv,/currencies/megatech/
Magic beasties,BSTS,BSTS.png,BSTS.csv,/currencies/magic-beasties/
Yetucoin,YETU,YETU.png,YETU.csv,/currencies/yetucoin/
Block Monsters,MNSTRS,MNSTRS.png,MNSTRS.csv,/currencies/block-monsters/
Medicalveda,MVEDA,MVEDA.png,MVEDA.csv,/currencies/medicalveda/
Bytus,BYTS,BYTS.png,BYTS.csv,/currencies/bytus/
,TBCC,TBCC.png,TBCC.csv,/currencies/tbcc-labs/
QURAS,XQC,XQC.png,XQC.csv,/currencies/quras/
Pitch Finance,PFT,PFT.png,PFT.csv,/currencies/pitch-finance/
Big Digital Shares,BDS,BDS.png,BDS.csv,/currencies/big-digital-shares/
Unlock Protocol,UDT,UDT.png,UDT.csv,/currencies/unlock-protocol/
Taxa Token,TXT,TXT.png,TXT.csv,/currencies/taxa-token/
Doge Superbowl,DSBOWL,DSBOWL.png,DSBOWL.csv,/currencies/doge-superbowl/
Lox Network,LOX,LOX.png,LOX.csv,/currencies/lox-network/
ZCore Finance,ZEFI,ZEFI.png,ZEFI.csv,/currencies/zcore-finance/
Handy,HANDY,HANDY.png,HANDY.csv,/currencies/handy/
GogolCoin,GOL,GOL.png,GOL.csv,/currencies/gogolcoin/
Ally Direct Token,DRCT,DRCT.png,DRCT.csv,/currencies/ally-direct-token/
,OS,OS.png,OS.csv,/currencies/os/
OpenSwap,OSWAP,OSWAP.png,OSWAP.csv,/currencies/openswap/
MoneySwap,MSWAP,MSWAP.png,MSWAP.csv,/currencies/moneyswap/
BullishApes,BULLISH,BULLISH.png,BULLISH.csv,/currencies/bullishapes/
CellETF,ECELL,ECELL.png,ECELL.csv,/currencies/consensus-cell-network/
Matic Aave Interest Bearing USDC,MAUSDC,MAUSDC.png,MAUSDC.csv,/currencies/matic-aave-usdc/
Mineral,MNR,MNR.png,MNR.csv,/currencies/mineral/
Bitcashpay (new),BCP,BCP.png,BCP.csv,/currencies/bitcashpay-new/
Crosschain IOTX,CIOTX,CIOTX.png,CIOTX.csv,/currencies/crosschain-iotx/
Vero Farm,VERO,VERO.png,VERO.csv,/currencies/vero-farm/
BNB Cash,BNBCH,BNBCH.png,BNBCH.csv,/currencies/bnb-cash/
Weentar,$WNTR,$WNTR.png,$WNTR.csv,/currencies/weentar/
Universe.,XYZ,XYZ.png,XYZ.csv,/currencies/universe-xyz/
Snook,SNK,SNK.png,SNK.csv,/currencies/snook/
KuSwap,KUS,KUS.png,KUS.csv,/currencies/kuswap/
Simbcoin Swap,SMBSWAP,SMBSWAP.png,SMBSWAP.csv,/currencies/simbcoin-swap/
Sake,SAK3,SAK3.png,SAK3.csv,/currencies/sake/
Dapp Token,DAPPT,DAPPT.png,DAPPT.csv,/currencies/dapp-token/
Lemond,LEMD,LEMD.png,LEMD.csv,/currencies/lemond/
Shibaverse,VERSE,VERSE.png,VERSE.csv,/currencies/shibaverse/
Loon Network,LOON,LOON.png,LOON.csv,/currencies/loon-network/
DefiDollar,DUSD,DUSD.png,DUSD.csv,/currencies/defidollar/
Karma DAO,KARMA,KARMA.png,KARMA.csv,/currencies/karma-dao/
xxxNifty,NSFW,NSFW.png,NSFW.csv,/currencies/xxxnifty/
Bone,BONE,BONE.png,BONE.csv,/currencies/bone/
AEN Smart Token,AENS,AENS.png,AENS.csv,/currencies/aen-smart-token/
SafeMars,SMARS,SMARS.png,SMARS.csv,/currencies/smars/
CryptoPunt,PUN,PUN.png,PUN.csv,/currencies/cryptopunt/
UniFi Protocol,UP,UP.png,UP.csv,/currencies/unifi-protocol/
Immutable,DARA,DARA.png,DARA.csv,/currencies/immutable/
Bzzone,BZZONE,BZZONE.png,BZZONE.csv,/currencies/bzzone/
Jack Token,JACK,JACK.png,JACK.csv,/currencies/jack-token/
 Token,WHEAT,WHEAT.png,WHEAT.csv,/currencies/wheat/
Swift Finance,SWIFT,SWIFT.png,SWIFT.csv,/currencies/swift-finance/
Sashimi,SASHIMI,SASHIMI.png,SASHIMI.csv,/currencies/sashimi/
Jointer,JNTR,JNTR.png,JNTR.csv,/currencies/jointer/
NFTPad,NFTPAD,NFTPAD.png,NFTPAD.csv,/currencies/nftpad/
Exchange Union,XUC,XUC.png,XUC.csv,/currencies/exchange-union/
Moonie NFT,MNY,MNY.png,MNY.csv,/currencies/moonie-nft/
Hundred Finance,HND,HND.png,HND.csv,/currencies/hundred-finance/
Fox Finance,FOX,FOX.png,FOX.csv,/currencies/fox-finance/
Game Ace Token,GAT,GAT.png,GAT.csv,/currencies/game-ace-token/
Boring Protocol,BOP,BOP.png,BOP.csv,/currencies/boring-protocol/
Wheelers,WHEEL,WHEEL.png,WHEEL.csv,/currencies/wheelers/
Donnie Finance,DON,DON.png,DON.csv,/currencies/donnie-finance/
Oxbull Solana,OXS,OXS.png,OXS.csv,/currencies/oxbull-solana/
